Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch442_file94_strand.fast5_BaseCalled_Complement.fasta.maf	ch442_file94	50.84	77	5845	+	5934	gi|170079663|ref|NC_010473.1|	2411499	6447	+	4686137	6688	4527	67.69	76.29	26	3.53	98.50	26	17	9	6	5	4
N79596_dh10b_8kb_11022015_0627_1_ch20_file2_strand.fast5_BaseCalled_Complement.fasta.maf	ch20_file2	50.09	59	448	+	539	gi|170079663|ref|NC_010473.1|	1029689	483	+	4686137	501	334	66.67	61.97	12	3.21	83.12	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch139_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch139_file34	47.12	137	2685	+	2884	gi|170079663|ref|NC_010473.1|	210466	2856	+	4686137	3019	1936	64.13	67.13	20	2.97	93.10	5	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file60_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file60	52.23	22	4673	+	4756	gi|170079663|ref|NC_010473.1|	2427403	4955	+	4686137	5236	3533	67.48	74.29	33	3.48	98.25	13	7	6	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch1_file23_strand.fast5_BaseCalled_Complement.fasta.maf	ch1_file23	52.83	61	5121	+	5209	gi|170079663|ref|NC_010473.1|	916383	5417	+	4686137	5426	3605	66.44	69.21	20	3.41	98.31	11	6	4	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file93_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file93	49.27	41	4289	+	4360	gi|170079663|ref|NC_010473.1|	2789265	4439	+	4686137	4759	3301	69.36	75.71	24	3.85	98.37	18	13	11	6	3	0
N79596_dh10b_8kb_11022015_0627_1_ch19_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch19_file9	47.91	147	2323	+	2628	gi|170079663|ref|NC_010473.1|	2886796	2618	+	4686137	2639	1810	68.59	68.87	27	3.76	88.39	7	5	3	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch202_file20_strand.fast5_BaseCalled_Complement.fasta.maf	ch202_file20	52.06	2	5629	+	5749	gi|170079663|ref|NC_010473.1|	4564547	5564	+	4686137	6068	4082	67.27	71.00	23	3.49	97.91	15	10	5	4	1	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file62_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file62	53.67	50	232	+	300	gi|170079663|ref|NC_010473.1|	2218418	257	+	4686137	267	196	73.41	65.33	15	4.56	77.33	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch512_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch512_file21	48.57	57	2319	+	2419	gi|170079663|ref|NC_010473.1|	2147877	2350	+	4686137	2509	1747	69.63	72.22	33	3.89	95.87	11	6	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch481_file7_strand.fast5_BaseCalled_Complement.fasta.maf	ch481_file7	49.99	10	6273	+	6313	gi|170079663|ref|NC_010473.1|	3221714	7184	+	4686137	7430	4980	67.03	78.88	20	3.60	99.37	23	9	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch360_file97_strand.fast5_BaseCalled_Complement.fasta.maf	ch360_file97	50.55	32	1763	+	1907	gi|170079663|ref|NC_010473.1|	3595096	1928	+	4686137	2012	1423	70.73	74.62	25	4.31	92.45	10	5	3	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch66_file109_strand.fast5_BaseCalled_Complement.fasta.maf	ch66_file109	53.77	45	1134	+	1248	gi|170079663|ref|NC_010473.1|	223287	1213	+	4686137	1276	873	68.42	69.95	18	3.70	90.87	3	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch187_file3_strand.fast5_BaseCalled_Complement.fasta.maf	ch187_file3	47.08	99	3058	+	3275	gi|170079663|ref|NC_010473.1|	4098804	3210	+	4686137	3402	2369	69.64	72.34	23	3.97	93.37	18	9	3	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file160_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file160	50.32	95	2375	+	2498	gi|170079663|ref|NC_010473.1|	3831142	2492	+	4686137	2612	1850	70.83	74.06	29	4.05	95.08	18	11	7	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch223_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch223_file14	51.77	74	3958	+	4049	gi|170079663|ref|NC_010473.1|	4392148	4096	+	4686137	4363	2957	67.77	73.03	29	3.53	97.75	15	8	4	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch1_file103_strand.fast5_BaseCalled_Complement.fasta.maf	ch1_file103	50.45	33	6191	+	6242	gi|170079663|ref|NC_010473.1|	1173292	6582	+	4686137	6927	4743	68.47	75.99	24	3.59	99.18	19	12	7	4	1	0
N79596_dh10b_8kb_11022015_0627_1_ch294_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch294_file16	48.81	46	2456	+	2522	gi|170079663|ref|NC_010473.1|	1356262	2613	+	4686137	2747	1854	67.49	73.51	21	3.64	97.38	16	8	6	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch248_file10_strand.fast5_BaseCalled_Complement.fasta.maf	ch248_file10	43.22	88	666	+	782	gi|170079663|ref|NC_010473.1|	4379639	670	+	4686137	727	508	69.88	64.96	18	4.23	85.17	3	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch474_file67_strand.fast5_BaseCalled_Complement.fasta.maf	ch474_file67	51.94	94	4093	+	4199	gi|170079663|ref|NC_010473.1|	583973	4166	+	4686137	4469	3138	70.22	74.73	25	3.93	97.48	20	11	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch453_file96_strand.fast5_BaseCalled_Complement.fasta.maf	ch453_file96	50.16	60	5782	+	5919	gi|170079663|ref|NC_010473.1|	243814	5867	+	4686137	6350	4356	68.60	73.59	46	3.66	97.69	18	14	6	5	4	1
N79596_dh10b_8kb_11022015_0627_1_ch294_file155_strand.fast5_BaseCalled_Complement.fasta.maf	ch294_file155	51.58	63	4556	+	4639	gi|170079663|ref|NC_010473.1|	4215426	4817	+	4686137	5114	3622	70.83	78.08	28	4.15	98.21	24	11	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch351_file19_strand.fast5_BaseCalled_Complement.fasta.maf	ch351_file19	47.15	97	2058	+	2195	gi|170079663|ref|NC_010473.1|	3729734	2191	+	4686137	2290	1545	67.47	70.39	25	3.40	93.76	7	5	4	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch219_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch219_file9	48.38	60	1460	+	1608	gi|170079663|ref|NC_010473.1|	3984044	1567	+	4686137	1624	1164	71.67	72.39	26	4.26	90.80	11	7	4	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch1_file74_strand.fast5_BaseCalled_Complement.fasta.maf	ch1_file74	50.36	36	7496	+	7592	gi|170079663|ref|NC_010473.1|	1547416	8049	+	4686137	8266	5515	66.72	72.64	35	3.31	98.74	26	19	10	8	5	3
N79596_dh10b_8kb_11022015_0627_1_ch146_file1_strand.fast5_BaseCalled_Complement.fasta.maf	ch146_file1	48.25	262	2839	+	3146	gi|170079663|ref|NC_010473.1|	3015626	3035	+	4686137	3190	2313	72.51	73.52	34	4.72	90.24	19	16	9	8	5	2
N79596_dh10b_8kb_11022015_0627_1_ch172_file66_strand.fast5_BaseCalled_Complement.fasta.maf	ch172_file66	53.27	181	874	+	1070	gi|170079663|ref|NC_010473.1|	3940378	900	+	4686137	946	628	66.38	58.69	18	3.32	81.68	2	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch360_file4_strand.fast5_BaseCalled_Complement.fasta.maf	ch360_file4	53.85	42	1698	+	1790	gi|170079663|ref|NC_010473.1|	3860109	1817	+	4686137	1911	1363	71.32	76.15	31	4.04	94.86	7	4	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch202_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch202_file14	49.59	0	5190	+	5265	gi|170079663|ref|NC_010473.1|	4206382	5481	+	4686137	5812	3944	67.86	74.91	24	3.71	98.58	21	12	4	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch19_file194_strand.fast5_BaseCalled_Complement.fasta.maf	ch19_file194	49.42	57	2358	+	2428	gi|170079663|ref|NC_010473.1|	748015	2505	+	4686137	2644	1833	69.33	75.49	30	3.83	97.12	10	6	3	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch286_file108_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file108	48.72	19	2347	+	2851	gi|170079663|ref|NC_010473.1|	2189160	2509	+	4686137	2641	1769	66.98	62.05	41	3.40	82.32	8	2	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch134_file17_strand.fast5_BaseCalled_Complement.fasta.maf	ch134_file17	53.78	87	8036	+	8180	gi|170079663|ref|NC_010473.1|	2933635	8322	+	4686137	8889	6091	68.52	74.46	25	3.62	98.24	29	17	10	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch184_file115_strand.fast5_BaseCalled_Complement.fasta.maf	ch184_file115	52.54	40	7575	+	7792	gi|170079663|ref|NC_010473.1|	3448416	7823	+	4686137	8390	5717	68.14	73.37	23	3.66	97.22	24	10	8	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch94_file149_strand.fast5_BaseCalled_Complement.fasta.maf	ch94_file149	53.96	54	1454	+	1542	gi|170079663|ref|NC_010473.1|	1384086	1574	+	4686137	1635	1104	67.52	71.60	18	3.35	94.29	7	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file90_strand.fast5_BaseCalled_Complement.fasta.maf	ch75_file90	50.47	0	7028	+	7072	gi|170079663|ref|NC_010473.1|	3799883	7605	+	4686137	8029	5354	66.68	75.71	26	3.40	99.38	17	9	6	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch164_file61_strand.fast5_BaseCalled_Complement.fasta.maf	ch164_file61	49.91	47	2934	+	3743	gi|170079663|ref|NC_010473.1|	4659988	3182	+	4686137	3330	2251	67.60	60.14	31	3.42	78.39	7	5	4	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch286_file2_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file2	53.52	168	1531	+	1719	gi|170079663|ref|NC_010473.1|	4023775	1510	+	4686137	1649	1143	69.31	66.49	20	3.55	89.06	7	5	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch106_file237_strand.fast5_BaseCalled_Complement.fasta.maf	ch106_file237	49.19	82	3481	+	4521	gi|170079663|ref|NC_010473.1|	1271115	3812	+	4686137	3983	2654	66.63	58.70	20	3.52	77.00	10	6	4	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch406_file144_strand.fast5_BaseCalled_Complement.fasta.maf	ch406_file144	50.76	930	8429	+	9409	gi|170079663|ref|NC_010473.1|	1909107	8881	+	4686137	9075	6241	68.77	66.33	27	3.62	89.58	24	14	11	5	4	2
N79596_dh10b_8kb_11022015_0627_1_ch66_file52_strand.fast5_BaseCalled_Complement.fasta.maf	ch66_file52	51.40	11	4510	+	4609	gi|170079663|ref|NC_010473.1|	4570428	4783	+	4686137	4852	3319	68.40	72.01	38	3.59	97.85	16	8	7	5	5	2
N79596_dh10b_8kb_11022015_0627_1_ch4_file127_strand.fast5_BaseCalled_Complement.fasta.maf	ch4_file127	49.52	3	1620	+	1670	gi|170079663|ref|NC_010473.1|	2497365	1852	+	4686137	1914	1270	66.35	76.05	26	3.41	97.01	5	2	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch281_file53_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file53	52.36	40	3786	+	3860	gi|170079663|ref|NC_010473.1|	3303079	4025	+	4686137	4251	2823	66.41	73.13	20	3.29	98.08	15	5	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file19_strand.fast5_BaseCalled_Complement.fasta.maf	ch26_file19	51.84	49	1078	+	1194	gi|170079663|ref|NC_010473.1|	1655541	1158	+	4686137	1213	808	66.61	67.67	16	3.30	90.28	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch243_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch243_file5	52.09	45	2107	+	2196	gi|170079663|ref|NC_010473.1|	1923013	2200	+	4686137	2352	1603	68.15	73.00	23	3.55	95.95	6	4	3	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch180_file151_strand.fast5_BaseCalled_Complement.fasta.maf	ch180_file151	49.37	26	6464	+	7778	gi|170079663|ref|NC_010473.1|	2212403	7133	+	4686137	7409	5193	70.09	66.77	35	4.01	83.11	33	19	13	8	6	4
N79596_dh10b_8kb_11022015_0627_1_ch426_file89_strand.fast5_BaseCalled_Complement.fasta.maf	ch426_file89	47.46	16	898	+	963	gi|170079663|ref|NC_010473.1|	2946657	949	+	4686137	1005	671	66.77	69.68	19	3.37	93.25	5	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch11_file1_strand.fast5_BaseCalled_Complement.fasta.maf	ch11_file1	49.12	52	711	+	904	gi|170079663|ref|NC_010473.1|	738282	788	+	4686137	827	533	64.45	58.96	13	3.23	78.65	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch426_file81_strand.fast5_BaseCalled_Complement.fasta.maf	ch426_file81	51.40	8	3109	+	3148	gi|170079663|ref|NC_010473.1|	3185306	3237	+	4686137	3418	2334	68.29	74.14	23	3.59	98.76	11	6	4	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch488_file38_strand.fast5_BaseCalled_Complement.fasta.maf	ch488_file38	51.00	31	2164	+	2488	gi|170079663|ref|NC_010473.1|	2761370	2405	+	4686137	2523	1661	65.83	66.76	26	3.59	86.98	3	3	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch253_file41_strand.fast5_BaseCalled_Complement.fasta.maf	ch253_file41	50.98	19	3771	+	3827	gi|170079663|ref|NC_010473.1|	609504	3982	+	4686137	4228	2891	68.38	75.54	24	3.62	98.54	13	6	4	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch411_file59_strand.fast5_BaseCalled_Complement.fasta.maf	ch411_file59	48.90	73	2410	+	2601	gi|170079663|ref|NC_010473.1|	3545913	2520	+	4686137	2684	1801	67.10	69.24	19	3.36	92.66	5	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch456_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch456_file9	54.17	54	555	+	659	gi|170079663|ref|NC_010473.1|	4321776	552	+	4686137	603	429	71.14	65.10	27	4.05	84.22	2	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch290_file0_strand.fast5_BaseCalled_Complement.fasta.maf	ch290_file0	53.47	56	2108	+	2188	gi|170079663|ref|NC_010473.1|	2441956	2268	+	4686137	2371	1627	68.62	74.36	23	3.48	96.34	6	1	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch423_file3_strand.fast5_BaseCalled_Complement.fasta.maf	ch423_file3	52.15	33	7461	+	7570	gi|170079663|ref|NC_010473.1|	692016	7327	+	4686137	7852	5521	70.31	72.93	36	4.18	98.56	41	25	18	13	6	4
N79596_dh10b_8kb_11022015_0627_1_ch285_file0_strand.fast5_BaseCalled_Complement.fasta.maf	ch285_file0	50.80	16	2635	+	2736	gi|170079663|ref|NC_010473.1|	2633791	2759	+	4686137	2913	2036	69.89	74.42	26	3.75	96.31	9	5	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch355_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch355_file34	49.49	20	4373	+	4435	gi|170079663|ref|NC_010473.1|	2560074	4630	+	4686137	4879	3451	70.73	77.81	30	4.07	98.60	18	9	8	7	5	1
N79596_dh10b_8kb_11022015_0627_1_ch140_file48_strand.fast5_BaseCalled_Complement.fasta.maf	ch140_file48	51.79	38	3407	+	3499	gi|170079663|ref|NC_010473.1|	3541346	3565	+	4686137	3820	2558	66.96	73.11	27	3.39	97.37	10	5	3	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch91_file13_strand.fast5_BaseCalled_Complement.fasta.maf	ch91_file13	46.16	71	1140	+	1276	gi|170079663|ref|NC_010473.1|	1960402	1200	+	4686137	1273	856	67.24	67.08	24	3.71	89.34	2	1	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch285_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch285_file18	51.52	119	1661	+	1939	gi|170079663|ref|NC_010473.1|	3153124	1670	+	4686137	1806	1136	62.90	58.59	19	2.85	85.66	3	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file53_strand.fast5_BaseCalled_Complement.fasta.maf	ch214_file53	49.27	61	6115	+	6190	gi|170079663|ref|NC_010473.1|	3757867	6195	+	4686137	6640	4592	69.16	74.18	28	3.67	98.79	26	16	8	4	3	3
N79596_dh10b_8kb_11022015_0627_1_ch85_file225_strand.fast5_BaseCalled_Complement.fasta.maf	ch85_file225	48.79	457	6885	+	7376	gi|170079663|ref|NC_010473.1|	2396996	7226	+	4686137	7668	5301	69.13	71.87	32	3.89	93.34	28	16	9	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch292_file74_strand.fast5_BaseCalled_Complement.fasta.maf	ch292_file74	49.96	32	3326	+	3403	gi|170079663|ref|NC_010473.1|	4025977	3526	+	4686137	3722	2610	70.12	76.70	23	4.07	97.74	19	9	6	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch135_file7_strand.fast5_BaseCalled_Complement.fasta.maf	ch135_file7	54.66	158	1196	+	1363	gi|170079663|ref|NC_010473.1|	1755093	1205	+	4686137	1310	874	66.72	64.12	24	3.55	87.75	4	2	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch374_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch374_file18	50.34	84	7389	+	7537	gi|170079663|ref|NC_010473.1|	2009519	7888	+	4686137	8275	5766	69.68	76.50	30	3.89	98.04	40	22	10	4	3	2
N79596_dh10b_8kb_11022015_0627_1_ch327_file150_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file150	49.02	58	1718	+	1940	gi|170079663|ref|NC_010473.1|	505621	1900	+	4686137	1981	1333	67.29	68.71	18	3.54	88.56	6	3	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch75_file14	52.23	1635	6046	+	7702	gi|170079663|ref|NC_010473.1|	2781870	6658	+	4686137	6934	4737	68.32	61.50	29	3.62	78.50	13	8	2	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch202_file128_strand.fast5_BaseCalled_Complement.fasta.maf	ch202_file128	48.95	29	6177	+	6265	gi|170079663|ref|NC_010473.1|	387694	6510	+	4686137	6894	4747	68.86	75.77	28	3.66	98.60	19	10	5	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch181_file31_strand.fast5_BaseCalled_Complement.fasta.maf	ch181_file31	51.74	52	7306	+	7476	gi|170079663|ref|NC_010473.1|	1440726	7609	+	4686137	8055	5461	67.80	73.05	32	3.58	97.73	34	23	17	9	5	4
N79596_dh10b_8kb_11022015_0627_1_ch441_file17_strand.fast5_BaseCalled_Complement.fasta.maf	ch441_file17	50.50	155	3838	+	4038	gi|170079663|ref|NC_010473.1|	3526692	4045	+	4686137	4272	3005	70.34	74.42	28	4.04	95.05	22	13	8	7	2	2
N79596_dh10b_8kb_11022015_0627_1_ch135_file43_strand.fast5_BaseCalled_Complement.fasta.maf	ch135_file43	51.32	67	2695	+	2870	gi|170079663|ref|NC_010473.1|	234183	2695	+	4686137	2934	1965	66.97	68.47	35	3.44	93.90	8	5	3	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch452_file85_strand.fast5_BaseCalled_Complement.fasta.maf	ch452_file85	48.97	461	5317	+	5869	gi|170079663|ref|NC_010473.1|	4448474	5796	+	4686137	6110	4105	67.18	69.94	26	3.53	90.59	16	10	9	6	3	1
N79596_dh10b_8kb_11022015_0627_1_ch281_file46_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file46	51.79	37	4967	+	5159	gi|170079663|ref|NC_010473.1|	1581957	5018	+	4686137	5426	3490	64.32	67.65	22	3.07	96.28	6	4	4	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch100_file7_strand.fast5_BaseCalled_Complement.fasta.maf	ch100_file7	49.71	56	1194	+	1376	gi|170079663|ref|NC_010473.1|	1174323	1328	+	4686137	1380	910	65.94	66.13	23	3.41	86.77	4	4	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file153_strand.fast5_BaseCalled_Complement.fasta.maf	ch214_file153	52.30	63	2022	+	2151	gi|170079663|ref|NC_010473.1|	537340	2091	+	4686137	2219	1533	69.09	71.27	22	3.55	94.00	7	5	3	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch84_file10_strand.fast5_BaseCalled_Complement.fasta.maf	ch84_file10	51.16	99	1195	+	1769	gi|170079663|ref|NC_010473.1|	4501755	1264	+	4686137	1369	914	66.76	51.67	21	3.66	67.55	6	4	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file38_strand.fast5_BaseCalled_Complement.fasta.maf	ch154_file38	53.37	121	3399	+	3547	gi|170079663|ref|NC_010473.1|	2942377	3390	+	4686137	3720	2422	65.11	68.28	21	3.30	95.83	8	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch361_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch361_file21	51.75	50	3365	+	3449	gi|170079663|ref|NC_010473.1|	3903200	3332	+	4686137	3642	2529	69.44	73.33	29	3.85	97.56	15	13	7	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch58_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch58_file16	50.27	87	9021	+	9136	gi|170079663|ref|NC_010473.1|	2985232	9468	+	4686137	10062	6839	67.97	74.86	27	3.60	98.74	49	30	18	13	8	4
N79596_dh10b_8kb_11022015_0627_1_ch362_file13_strand.fast5_BaseCalled_Complement.fasta.maf	ch362_file13	52.42	11	6810	+	6870	gi|170079663|ref|NC_010473.1|	1912122	7134	+	4686137	7602	5170	68.01	75.25	31	3.65	99.13	21	10	8	6	3	3
N79596_dh10b_8kb_11022015_0627_1_ch140_file26_strand.fast5_BaseCalled_Complement.fasta.maf	ch140_file26	50.17	43	5749	+	5844	gi|170079663|ref|NC_010473.1|	3342644	6094	+	4686137	6454	4423	68.53	75.68	23	3.68	98.37	21	14	10	6	2	0
N79596_dh10b_8kb_11022015_0627_1_ch276_file86_strand.fast5_BaseCalled_Complement.fasta.maf	ch276_file86	52.31	320	4680	+	5087	gi|170079663|ref|NC_010473.1|	2937362	5059	+	4686137	5341	3457	64.73	67.96	22	3.19	92.00	9	3	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch466_file79_strand.fast5_BaseCalled_Complement.fasta.maf	ch466_file79	50.47	32	3119	+	3200	gi|170079663|ref|NC_010473.1|	2170052	3312	+	4686137	3494	2460	70.41	76.88	22	4.03	97.47	17	9	5	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch300_file94_strand.fast5_BaseCalled_Complement.fasta.maf	ch300_file94	51.58	79	2148	+	2346	gi|170079663|ref|NC_010473.1|	2451490	2276	+	4686137	2406	1634	67.91	69.65	22	3.51	91.56	4	2	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch284_file64_strand.fast5_BaseCalled_Complement.fasta.maf	ch284_file64	51.29	160	2007	+	2439	gi|170079663|ref|NC_010473.1|	3216545	2169	+	4686137	2269	1582	69.72	64.86	26	3.93	82.29	4	3	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch336_file63_strand.fast5_BaseCalled_Complement.fasta.maf	ch336_file63	49.52	132	3348	+	3520	gi|170079663|ref|NC_010473.1|	907734	3783	+	4686137	3900	2550	65.38	72.44	26	3.16	95.11	9	7	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch136_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file14	50.11	23	1216	+	1315	gi|170079663|ref|NC_010473.1|	1748386	1296	+	4686137	1346	953	70.80	72.47	22	3.94	92.47	7	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch86_file82_strand.fast5_BaseCalled_Complement.fasta.maf	ch86_file82	50.89	56	586	+	672	gi|170079663|ref|NC_010473.1|	1422989	606	+	4686137	638	455	71.32	67.71	17	3.86	87.20	1	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch243_file77_strand.fast5_BaseCalled_Complement.fasta.maf	ch243_file77	47.07	85	4615	+	4725	gi|170079663|ref|NC_010473.1|	2130629	5062	+	4686137	5317	3514	66.09	74.37	18	3.40	97.67	15	7	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch157_file54_strand.fast5_BaseCalled_Complement.fasta.maf	ch157_file54	49.13	123	3821	+	4761	gi|170079663|ref|NC_010473.1|	3249027	4013	+	4686137	4321	2956	68.41	62.09	20	3.80	80.26	16	5	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file109_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file109	45.75	17	6883	+	6948	gi|170079663|ref|NC_010473.1|	2186552	7565	+	4686137	7841	5175	66.00	74.48	39	3.44	99.06	20	13	5	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch214_file65_strand.fast5_BaseCalled_Complement.fasta.maf	ch214_file65	52.27	44	5623	+	5692	gi|170079663|ref|NC_010473.1|	4074999	5536	+	4686137	6054	4141	68.40	72.75	25	3.70	98.79	14	9	5	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch498_file3_strand.fast5_BaseCalled_Complement.fasta.maf	ch498_file3	49.64	26	3840	+	3918	gi|170079663|ref|NC_010473.1|	1366966	4031	+	4686137	4264	2963	69.49	75.63	26	3.83	98.01	18	10	8	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch208_file15_strand.fast5_BaseCalled_Complement.fasta.maf	ch208_file15	46.93	66	1324	+	1419	gi|170079663|ref|NC_010473.1|	1843465	1420	+	4686137	1512	1021	67.53	71.95	27	3.65	93.31	3	2	2	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch26_file113_strand.fast5_BaseCalled_Complement.fasta.maf	ch26_file113	46.90	37	8180	+	8247	gi|170079663|ref|NC_010473.1|	2858931	8918	+	4686137	9311	6553	70.38	79.46	32	4.14	99.19	43	32	21	14	7	4
N79596_dh10b_8kb_11022015_0627_1_ch286_file165_strand.fast5_BaseCalled_Complement.fasta.maf	ch286_file165	47.36	31	3009	+	3089	gi|170079663|ref|NC_010473.1|	4457547	3285	+	4686137	3408	2348	68.90	76.01	26	3.94	97.41	10	6	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch59_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch59_file5	50.05	23	938	+	1005	gi|170079663|ref|NC_010473.1|	937448	1064	+	4686137	1099	775	70.52	77.11	29	4.14	93.33	3	2	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch181_file12_strand.fast5_BaseCalled_Complement.fasta.maf	ch181_file12	47.40	35	3766	+	3842	gi|170079663|ref|NC_010473.1|	999342	4152	+	4686137	4306	2908	67.53	75.69	21	3.58	98.02	12	2	1	1	0	0
