Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch253_file41_strand.fast5_BaseCalled_Template.fasta.maf	ch253_file41	52.01	10	3788	+	3799	gi|170079663|ref|NC_010473.1|	722781	3963	+	4686137	3986	2728	68.44	71.81	23	3.71	99.71	19	10	3	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch249_file77_strand.fast5_BaseCalled_Template.fasta.maf	ch249_file77	49.63	348	3394	+	3752	gi|170079663|ref|NC_010473.1|	2506373	3656	+	4686137	3833	2507	65.41	66.82	23	3.23	90.46	13	6	4	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file60_strand.fast5_BaseCalled_Template.fasta.maf	ch281_file60	51.20	5	4155	+	4166	gi|170079663|ref|NC_010473.1|	2427406	4905	+	4686137	5046	3108	61.59	74.60	17	2.86	99.74	3	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch20_file2_strand.fast5_BaseCalled_Template.fasta.maf	ch20_file2	56.97	6	406	+	416	gi|170079663|ref|NC_010473.1|	1029722	462	+	4686137	479	324	67.64	77.88	15	3.90	97.60	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch248_file96_strand.fast5_BaseCalled_Template.fasta.maf	ch248_file96	48.36	27	1193	+	1253	gi|170079663|ref|NC_010473.1|	696840	1294	+	4686137	1368	885	64.69	70.63	25	3.27	95.21	5	2	2	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch512_file2_strand.fast5_BaseCalled_Template.fasta.maf	ch512_file2	47.83	23	838	+	920	gi|170079663|ref|NC_010473.1|	946097	924	+	4686137	957	677	70.74	73.59	25	4.37	91.09	5	4	4	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch276_file133_strand.fast5_BaseCalled_Template.fasta.maf	ch276_file133	49.63	1	5970	+	5972	gi|170079663|ref|NC_010473.1|	1257200	6882	+	4686137	7076	4430	62.61	74.18	24	2.92	99.97	11	8	5	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch294_file155_strand.fast5_BaseCalled_Template.fasta.maf	ch294_file155	50.72	1	4179	+	4231	gi|170079663|ref|NC_010473.1|	4215428	4759	+	4686137	4962	2986	60.18	70.57	20	2.65	98.77	2	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch59_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch59_file5	52.30	2	1014	+	1044	gi|170079663|ref|NC_010473.1|	937438	1074	+	4686137	1126	788	69.98	75.48	24	3.72	97.13	4	2	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch285_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch285_file15	52.47	3	3858	+	3869	gi|170079663|ref|NC_010473.1|	698518	4171	+	4686137	4344	2996	68.97	77.44	34	3.71	99.72	20	11	8	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch196_file29_strand.fast5_BaseCalled_Template.fasta.maf	ch196_file29	50.93	18	2114	+	2152	gi|170079663|ref|NC_010473.1|	4216216	2408	+	4686137	2463	1697	68.90	78.86	28	3.76	98.23	14	6	3	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch510_file59_strand.fast5_BaseCalled_Template.fasta.maf	ch510_file59	50.48	5	5724	+	5751	gi|170079663|ref|NC_010473.1|	1193850	6467	+	4686137	6682	4258	63.72	74.04	21	3.09	99.53	12	7	5	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch314_file53_strand.fast5_BaseCalled_Template.fasta.maf	ch314_file53	50.74	0	1674	+	1693	gi|170079663|ref|NC_010473.1|	1471295	1779	+	4686137	1875	1291	68.85	76.26	25	4.07	98.88	12	7	4	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch375_file73_strand.fast5_BaseCalled_Template.fasta.maf	ch375_file73	52.24	16	6838	+	6864	gi|170079663|ref|NC_010473.1|	1793032	7398	+	4686137	7704	5326	69.13	77.59	59	3.88	99.62	51	32	21	11	9	3
N79596_dh10b_8kb_11022015_0627_1_ch450_file35_strand.fast5_BaseCalled_Template.fasta.maf	ch450_file35	49.99	4	4173	+	4181	gi|170079663|ref|NC_010473.1|	3932462	4559	+	4686137	4739	3350	70.69	80.12	31	4.21	99.81	24	15	13	8	6	2
N79596_dh10b_8kb_11022015_0627_1_ch26_file131_strand.fast5_BaseCalled_Template.fasta.maf	ch26_file131	50.70	9	5333	+	5379	gi|170079663|ref|NC_010473.1|	3594478	5766	+	4686137	6026	4171	69.22	77.54	31	3.83	99.14	25	18	12	10	5	4
N79596_dh10b_8kb_11022015_0627_1_ch78_file40_strand.fast5_BaseCalled_Template.fasta.maf	ch78_file40	50.05	29	2065	+	2108	gi|170079663|ref|NC_010473.1|	3158775	2378	+	4686137	2432	1613	66.32	76.52	29	3.40	97.96	9	7	4	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch415_file17_strand.fast5_BaseCalled_Template.fasta.maf	ch415_file17	50.17	60	4673	+	4754	gi|170079663|ref|NC_010473.1|	2510398	5174	+	4686137	5356	3567	66.60	75.03	32	3.33	98.30	16	10	6	5	4	3
N79596_dh10b_8kb_11022015_0627_1_ch284_file3_strand.fast5_BaseCalled_Template.fasta.maf	ch284_file3	50.69	4	4555	+	4581	gi|170079663|ref|NC_010473.1|	362309	5410	+	4686137	5544	3465	62.50	75.64	18	3.05	99.43	6	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch196_file56_strand.fast5_BaseCalled_Template.fasta.maf	ch196_file56	52.58	10	3985	+	4011	gi|170079663|ref|NC_010473.1|	4486430	4368	+	4686137	4528	3033	66.98	75.62	34	3.35	99.35	14	7	5	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch189_file3_strand.fast5_BaseCalled_Template.fasta.maf	ch189_file3	52.90	14	927	+	964	gi|170079663|ref|NC_010473.1|	895471	994	+	4686137	1034	733	70.89	76.04	26	4.01	96.16	9	8	6	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch375_file56_strand.fast5_BaseCalled_Template.fasta.maf	ch375_file56	52.23	22	533	+	561	gi|170079663|ref|NC_010473.1|	1713502	613	+	4686137	622	383	61.58	68.27	20	2.86	95.01	1	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch140_file26_strand.fast5_BaseCalled_Template.fasta.maf	ch140_file26	50.54	2	5216	+	5283	gi|170079663|ref|NC_010473.1|	3342624	6040	+	4686137	6147	4163	67.72	78.80	24	3.65	98.73	19	8	5	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file90_strand.fast5_BaseCalled_Template.fasta.maf	ch154_file90	51.50	48	5628	+	5676	gi|170079663|ref|NC_010473.1|	1342412	6337	+	4686137	6510	4390	67.43	77.34	28	3.51	99.15	32	19	15	10	7	4
N79596_dh10b_8kb_11022015_0627_1_ch146_file1_strand.fast5_BaseCalled_Template.fasta.maf	ch146_file1	49.35	4	2760	+	2786	gi|170079663|ref|NC_010473.1|	3015501	3162	+	4686137	3278	2098	64.00	75.31	28	3.08	99.07	7	2	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch168_file26_strand.fast5_BaseCalled_Template.fasta.maf	ch168_file26	52.27	7	2403	+	2554	gi|170079663|ref|NC_010473.1|	426000	2614	+	4686137	2724	1779	65.31	69.66	17	3.14	94.09	3	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch164_file125_strand.fast5_BaseCalled_Template.fasta.maf	ch164_file125	49.53	13	4028	+	4234	gi|170079663|ref|NC_010473.1|	4324816	4566	+	4686137	4759	3115	65.45	73.57	28	3.38	95.13	16	10	6	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch223_file25_strand.fast5_BaseCalled_Template.fasta.maf	ch223_file25	51.42	6	1503	+	1511	gi|170079663|ref|NC_010473.1|	1031615	1716	+	4686137	1766	1181	66.87	78.16	18	3.17	99.47	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch512_file27_strand.fast5_BaseCalled_Template.fasta.maf	ch512_file27	54.08	15	1297	+	1348	gi|170079663|ref|NC_010473.1|	2659734	1374	+	4686137	1445	973	67.34	72.18	18	3.51	96.22	8	6	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file75_strand.fast5_BaseCalled_Template.fasta.maf	ch26_file75	50.05	2	3494	+	3858	gi|170079663|ref|NC_010473.1|	3975324	4017	+	4686137	4159	2674	64.29	69.31	22	3.03	90.57	5	2	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch179_file90_strand.fast5_BaseCalled_Template.fasta.maf	ch179_file90	52.40	34	4847	+	4884	gi|170079663|ref|NC_010473.1|	1209211	5107	+	4686137	5384	3711	68.93	75.98	25	3.70	99.24	22	14	11	8	3	1
N79596_dh10b_8kb_11022015_0627_1_ch181_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file5	52.61	0	2065	+	2068	gi|170079663|ref|NC_010473.1|	1971986	2200	+	4686137	2293	1635	71.30	79.06	29	4.27	99.85	18	12	9	5	4	3
N79596_dh10b_8kb_11022015_0627_1_ch139_file35_strand.fast5_BaseCalled_Template.fasta.maf	ch139_file35	50.68	6	577	+	592	gi|170079663|ref|NC_010473.1|	3103816	710	+	4686137	721	458	63.52	77.36	24	3.07	97.47	1	1	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch199_file98_strand.fast5_BaseCalled_Template.fasta.maf	ch199_file98	50.17	6	1132	+	1144	gi|170079663|ref|NC_010473.1|	1153777	1225	+	4686137	1268	899	70.90	78.58	27	3.83	98.95	7	4	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch166_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch166_file5	53.80	10	1965	+	1985	gi|170079663|ref|NC_010473.1|	3128888	2104	+	4686137	2189	1556	71.08	78.39	35	4.31	98.99	12	10	6	5	3	2
N79596_dh10b_8kb_11022015_0627_1_ch453_file58_strand.fast5_BaseCalled_Template.fasta.maf	ch453_file58	50.02	4	2437	+	2447	gi|170079663|ref|NC_010473.1|	3441639	2701	+	4686137	2782	1936	69.59	79.12	25	3.91	99.59	20	14	9	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch362_file10_strand.fast5_BaseCalled_Template.fasta.maf	ch362_file10	49.86	4	1811	+	1843	gi|170079663|ref|NC_010473.1|	2741109	1906	+	4686137	2019	1347	66.72	73.09	22	3.40	98.26	11	6	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch18_file116_strand.fast5_BaseCalled_Template.fasta.maf	ch18_file116	50.32	5	5421	+	5467	gi|170079663|ref|NC_010473.1|	2302445	5698	+	4686137	6097	3906	64.06	71.45	22	3.05	99.16	12	6	2	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch168_file20_strand.fast5_BaseCalled_Template.fasta.maf	ch168_file20	49.47	14	1070	+	1122	gi|170079663|ref|NC_010473.1|	37224	1171	+	4686137	1210	811	67.02	72.28	25	3.72	95.37	5	3	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch149_file8_strand.fast5_BaseCalled_Template.fasta.maf	ch149_file8	53.56	10	2176	+	2192	gi|170079663|ref|NC_010473.1|	44081	2378	+	4686137	2480	1717	69.23	78.33	25	3.82	99.27	9	5	4	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch335_file147_strand.fast5_BaseCalled_Template.fasta.maf	ch335_file147	51.07	16	1572	+	1588	gi|170079663|ref|NC_010473.1|	4320870	1688	+	4686137	1787	1189	66.54	74.87	20	3.39	98.99	3	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch199_file50_strand.fast5_BaseCalled_Template.fasta.maf	ch199_file50	52.52	1	4347	+	4351	gi|170079663|ref|NC_010473.1|	4323240	4719	+	4686137	4885	3390	69.40	77.91	36	3.78	99.91	26	12	7	5	4	2
N79596_dh10b_8kb_11022015_0627_1_ch360_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch360_file4	54.20	1	1637	+	1655	gi|170079663|ref|NC_010473.1|	3860100	1807	+	4686137	1865	1318	70.67	79.64	19	4.20	98.91	14	4	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch53_file17_strand.fast5_BaseCalled_Template.fasta.maf	ch53_file17	52.42	23	7336	+	7362	gi|170079663|ref|NC_010473.1|	4657043	7720	+	4686137	8036	5602	69.71	76.09	33	3.84	99.65	40	25	19	15	8	6
N79596_dh10b_8kb_11022015_0627_1_ch494_file101_strand.fast5_BaseCalled_Template.fasta.maf	ch494_file101	53.28	5	808	+	2102	gi|170079663|ref|NC_010473.1|	3756839	954	+	4686137	914	659	72.10	31.35	22	4.22	38.44	3	3	3	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch466_file109_strand.fast5_BaseCalled_Template.fasta.maf	ch466_file109	49.01	18	6329	+	6372	gi|170079663|ref|NC_010473.1|	1781608	7340	+	4686137	7488	4804	64.16	75.39	25	3.35	99.33	24	16	9	5	3	1
N79596_dh10b_8kb_11022015_0627_1_ch300_file16_strand.fast5_BaseCalled_Template.fasta.maf	ch300_file16	51.44	3	5770	+	5782	gi|170079663|ref|NC_010473.1|	1423776	6203	+	4686137	6238	4290	68.77	74.20	26	3.75	99.79	32	15	9	5	3	1
N79596_dh10b_8kb_11022015_0627_1_ch251_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch251_file15	49.33	12	3165	+	3189	gi|170079663|ref|NC_010473.1|	2010822	3176	+	4686137	3414	2434	71.29	76.32	32	4.19	99.25	31	16	7	6	5	5
N79596_dh10b_8kb_11022015_0627_1_ch512_file50_strand.fast5_BaseCalled_Template.fasta.maf	ch512_file50	48.53	53	1424	+	1494	gi|170079663|ref|NC_010473.1|	512433	1478	+	4686137	1555	1069	68.75	71.55	26	3.78	95.31	7	5	4	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch292_file25_strand.fast5_BaseCalled_Template.fasta.maf	ch292_file25	51.61	12	4397	+	4420	gi|170079663|ref|NC_010473.1|	2304250	4568	+	4686137	4857	3296	67.86	74.57	32	3.57	99.48	19	13	12	8	5	4
N79596_dh10b_8kb_11022015_0627_1_ch180_file151_strand.fast5_BaseCalled_Template.fasta.maf	ch180_file151	49.22	40	5236	+	5299	gi|170079663|ref|NC_010473.1|	2212435	5760	+	4686137	6076	3989	65.65	75.28	38	3.46	98.81	23	12	8	6	4	3
N79596_dh10b_8kb_11022015_0627_1_ch327_file150_strand.fast5_BaseCalled_Template.fasta.maf	ch327_file150	48.82	8	1893	+	1901	gi|170079663|ref|NC_010473.1|	505617	2059	+	4686137	2133	1467	68.78	77.17	26	3.63	99.58	13	10	5	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch286_file108_strand.fast5_BaseCalled_Template.fasta.maf	ch286_file108	48.91	20	2664	+	2699	gi|170079663|ref|NC_010473.1|	2189171	2826	+	4686137	2992	1997	66.74	73.99	26	3.54	98.70	10	6	4	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch181_file7_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file7	53.95	46	1221	+	1279	gi|170079663|ref|NC_010473.1|	3206181	1286	+	4686137	1343	928	69.10	72.56	22	3.77	95.47	8	5	4	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch42_file38_strand.fast5_BaseCalled_Template.fasta.maf	ch42_file38	50.14	11	5570	+	5602	gi|170079663|ref|NC_010473.1|	2377273	5990	+	4686137	6313	4268	67.61	76.19	30	3.67	99.43	30	18	11	6	3	2
N79596_dh10b_8kb_11022015_0627_1_ch367_file143_strand.fast5_BaseCalled_Template.fasta.maf	ch367_file143	47.32	127	2392	+	2523	gi|170079663|ref|NC_010473.1|	3507592	2701	+	4686137	2736	1803	65.90	71.46	26	3.27	94.81	5	4	3	3	3	2
N79596_dh10b_8kb_11022015_0627_1_ch290_file0_strand.fast5_BaseCalled_Template.fasta.maf	ch290_file0	53.21	44	2124	+	2184	gi|170079663|ref|NC_010473.1|	2441961	2254	+	4686137	2367	1625	68.65	74.40	25	3.63	97.25	11	10	4	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch94_file149_strand.fast5_BaseCalled_Template.fasta.maf	ch94_file149	52.30	10	1275	+	1436	gi|170079663|ref|NC_010473.1|	1384089	1461	+	4686137	1511	963	63.73	67.06	20	3.09	88.79	3	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch405_file90_strand.fast5_BaseCalled_Template.fasta.maf	ch405_file90	51.28	79	3415	+	3504	gi|170079663|ref|NC_010473.1|	1914374	3829	+	4686137	3988	2509	62.91	71.60	22	2.96	97.46	5	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch19_file194_strand.fast5_BaseCalled_Template.fasta.maf	ch19_file194	48.87	6	2326	+	2335	gi|170079663|ref|NC_010473.1|	748008	2506	+	4686137	2633	1754	66.62	75.12	21	3.45	99.61	11	6	3	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch162_file45_strand.fast5_BaseCalled_Template.fasta.maf	ch162_file45	51.33	11	5793	+	5804	gi|170079663|ref|NC_010473.1|	3786971	6145	+	4686137	6451	4571	70.86	78.76	34	4.05	99.81	48	30	17	12	8	6
N79596_dh10b_8kb_11022015_0627_1_ch361_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch361_file15	51.46	17	823	+	1230	gi|170079663|ref|NC_010473.1|	1217632	861	+	4686137	913	647	70.87	52.60	29	4.28	66.91	4	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch53_file21_strand.fast5_BaseCalled_Template.fasta.maf	ch53_file21	49.00	29	4037	+	4084	gi|170079663|ref|NC_010473.1|	629749	4427	+	4686137	4584	3158	68.89	77.33	39	3.68	98.85	18	13	8	7	6	3
N79596_dh10b_8kb_11022015_0627_1_ch155_file51_strand.fast5_BaseCalled_Template.fasta.maf	ch155_file51	51.20	16	1018	+	1041	gi|170079663|ref|NC_010473.1|	1611287	995	+	4686137	1095	722	65.94	69.36	19	3.59	97.79	4	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch181_file31_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file31	52.23	4	6866	+	6885	gi|170079663|ref|NC_010473.1|	1440707	7627	+	4686137	7894	5450	69.04	79.16	27	3.87	99.72	30	19	14	7	3	2
N79596_dh10b_8kb_11022015_0627_1_ch188_file34_strand.fast5_BaseCalled_Template.fasta.maf	ch188_file34	52.16	1	8748	+	8765	gi|170079663|ref|NC_010473.1|	1370645	9205	+	4686137	9742	6763	69.42	77.16	33	3.90	99.81	50	30	21	13	8	6
N79596_dh10b_8kb_11022015_0627_1_ch314_file184_strand.fast5_BaseCalled_Template.fasta.maf	ch314_file184	46.38	3	787	+	802	gi|170079663|ref|NC_010473.1|	4409091	834	+	4686137	888	553	62.27	68.95	17	2.79	98.13	1	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch178_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch178_file15	48.11	11	1707	+	1721	gi|170079663|ref|NC_010473.1|	1620111	1875	+	4686137	1939	1292	66.63	75.07	19	3.31	99.19	6	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch251_file16_strand.fast5_BaseCalled_Template.fasta.maf	ch251_file16	50.02	1	3195	+	3221	gi|170079663|ref|NC_010473.1|	2374534	3449	+	4686137	3582	2487	69.43	77.21	34	3.87	99.19	22	17	9	3	3	2
N79596_dh10b_8kb_11022015_0627_1_ch461_file64_strand.fast5_BaseCalled_Template.fasta.maf	ch461_file64	49.95	43	7477	+	7523	gi|170079663|ref|NC_010473.1|	1367505	8693	+	4686137	8873	5945	67.00	79.02	47	3.47	99.39	28	15	9	5	3	2
N79596_dh10b_8kb_11022015_0627_1_ch223_file64_strand.fast5_BaseCalled_Template.fasta.maf	ch223_file64	47.72	12	1962	+	1976	gi|170079663|ref|NC_010473.1|	4214446	2157	+	4686137	2271	1491	65.65	75.46	22	3.37	99.29	6	3	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch83_file13_strand.fast5_BaseCalled_Template.fasta.maf	ch83_file13	50.95	5	2871	+	2895	gi|170079663|ref|NC_010473.1|	3401839	3146	+	4686137	3287	2208	67.17	76.27	28	3.44	99.17	15	12	10	7	5	2
N79596_dh10b_8kb_11022015_0627_1_ch133_file53_strand.fast5_BaseCalled_Template.fasta.maf	ch133_file53	51.23	1	2510	+	2524	gi|170079663|ref|NC_010473.1|	1755310	2883	+	4686137	2983	1905	63.86	75.48	22	3.07	99.45	7	4	2	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch375_file17_strand.fast5_BaseCalled_Template.fasta.maf	ch375_file17	51.54	3	5777	+	5811	gi|170079663|ref|NC_010473.1|	1362719	6404	+	4686137	6672	4383	65.69	75.43	30	3.31	99.41	21	16	10	5	3	2
N79596_dh10b_8kb_11022015_0627_1_ch422_file26_strand.fast5_BaseCalled_Template.fasta.maf	ch422_file26	49.21	65	1949	+	2209	gi|170079663|ref|NC_010473.1|	3768272	2070	+	4686137	2194	1372	62.53	62.11	25	3.00	88.23	6	4	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch224_file62_strand.fast5_BaseCalled_Template.fasta.maf	ch224_file62	49.97	2	1534	+	1555	gi|170079663|ref|NC_010473.1|	3792312	1902	+	4686137	1873	1177	62.84	75.69	13	2.93	98.65	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch198_file37_strand.fast5_BaseCalled_Template.fasta.maf	ch198_file37	51.50	19	4891	+	4922	gi|170079663|ref|NC_010473.1|	2796506	5357	+	4686137	5555	3855	69.40	78.32	26	3.77	99.37	27	16	6	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch284_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch284_file15	51.03	1	4640	+	4646	gi|170079663|ref|NC_010473.1|	2062268	5387	+	4686137	5433	3707	68.23	79.79	31	3.68	99.87	24	15	11	7	4	3
N79596_dh10b_8kb_11022015_0627_1_ch306_file123_strand.fast5_BaseCalled_Template.fasta.maf	ch306_file123	50.81	1399	2589	+	4001	gi|170079663|ref|NC_010473.1|	2324300	2870	+	4686137	3014	1867	61.94	46.66	15	2.69	64.71	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file131_strand.fast5_BaseCalled_Template.fasta.maf	ch281_file131	52.38	3	3577	+	3587	gi|170079663|ref|NC_010473.1|	4519940	3962	+	4686137	4127	2725	66.03	75.97	23	3.34	99.72	14	6	3	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file23_strand.fast5_BaseCalled_Template.fasta.maf	ch136_file23	49.53	37	3244	+	3323	gi|170079663|ref|NC_010473.1|	182748	3498	+	4686137	3694	2428	65.73	73.07	26	3.18	97.62	9	4	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch164_file61_strand.fast5_BaseCalled_Template.fasta.maf	ch164_file61	53.19	45	3821	+	3877	gi|170079663|ref|NC_010473.1|	4659991	4000	+	4686137	4220	2997	71.02	77.30	27	3.89	98.56	23	13	10	8	4	1
N79596_dh10b_8kb_11022015_0627_1_ch452_file47_strand.fast5_BaseCalled_Template.fasta.maf	ch452_file47	50.44	1	3166	+	3170	gi|170079663|ref|NC_010473.1|	4010524	3435	+	4686137	3464	2340	67.55	73.82	25	3.48	99.87	11	6	3	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch412_file8_strand.fast5_BaseCalled_Template.fasta.maf	ch412_file8	53.79	1	6949	+	6960	gi|170079663|ref|NC_010473.1|	2731495	7694	+	4686137	7952	5426	68.23	77.96	29	3.73	99.84	39	22	14	8	3	3
N79596_dh10b_8kb_11022015_0627_1_ch174_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch174_file4	49.29	0	3362	+	3812	gi|170079663|ref|NC_010473.1|	473054	3694	+	4686137	3794	2663	70.19	69.86	37	4.08	88.20	26	16	13	9	6	4
N79596_dh10b_8kb_11022015_0627_1_ch416_file21_strand.fast5_BaseCalled_Template.fasta.maf	ch416_file21	47.91	7	3472	+	3490	gi|170079663|ref|NC_010473.1|	4638959	4141	+	4686137	4132	2720	65.83	77.94	31	3.56	99.48	20	14	9	7	4	3
N79596_dh10b_8kb_11022015_0627_1_ch405_file34_strand.fast5_BaseCalled_Template.fasta.maf	ch405_file34	51.37	59	3102	+	3167	gi|170079663|ref|NC_010473.1|	4007433	3450	+	4686137	3586	2374	66.20	74.96	20	3.29	97.95	14	9	6	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch505_file145_strand.fast5_BaseCalled_Template.fasta.maf	ch505_file145	50.39	10	5233	+	5273	gi|170079663|ref|NC_010473.1|	4596311	5390	+	4686137	5663	3845	67.90	72.92	25	3.63	99.24	28	17	10	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch426_file89_strand.fast5_BaseCalled_Template.fasta.maf	ch426_file89	48.32	4	915	+	923	gi|170079663|ref|NC_010473.1|	2946652	955	+	4686137	1015	678	66.80	73.46	19	3.53	99.13	3	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch449_file50_strand.fast5_BaseCalled_Template.fasta.maf	ch449_file50	50.82	9	3154	+	3172	gi|170079663|ref|NC_010473.1|	494775	3693	+	4686137	3774	2433	64.47	76.70	23	3.15	99.43	7	2	2	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch148_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch148_file4	51.73	31	1266	+	1303	gi|170079663|ref|NC_010473.1|	4618980	1426	+	4686137	1468	1036	70.57	79.51	29	4.03	97.16	11	5	3	3	3	3
N79596_dh10b_8kb_11022015_0627_1_ch139_file41_strand.fast5_BaseCalled_Template.fasta.maf	ch139_file41	49.98	4	2144	+	2151	gi|170079663|ref|NC_010473.1|	1016026	2576	+	4686137	2608	1699	65.15	78.99	20	3.25	99.67	6	3	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch351_file12_strand.fast5_BaseCalled_Template.fasta.maf	ch351_file12	52.13	63	1118	+	1195	gi|170079663|ref|NC_010473.1|	3843871	1361	+	4686137	1376	865	62.86	72.38	18	3.19	93.56	3	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file109_strand.fast5_BaseCalled_Template.fasta.maf	ch286_file109	46.77	5	7117	+	7147	gi|170079663|ref|NC_010473.1|	2186553	7545	+	4686137	7993	5311	66.45	74.31	24	3.43	99.58	31	15	6	5	1	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file40_strand.fast5_BaseCalled_Template.fasta.maf	ch214_file40	51.71	10	3576	+	3593	gi|170079663|ref|NC_010473.1|	218907	4111	+	4686137	4222	2775	65.73	77.23	29	3.40	99.53	14	10	6	4	2	1
N79596_dh10b_8kb_11022015_0627_1_ch327_file84_strand.fast5_BaseCalled_Template.fasta.maf	ch327_file84	48.54	33	3123	+	3183	gi|170079663|ref|NC_010473.1|	3899490	3543	+	4686137	3649	2341	64.15	73.55	25	3.14	98.11	7	6	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch138_file37_strand.fast5_BaseCalled_Template.fasta.maf	ch138_file37	50.07	4	1964	+	2115	gi|170079663|ref|NC_010473.1|	323136	2439	+	4686137	2469	1527	61.85	72.20	24	3.00	92.86	3	2	2	1	1	0
